COCONUT_ID,SMILES,Molecular_Weight,NP_Likeness,QED_Score,Synthetic_Accessibility
CNP0529990.2,C/C=C(/C)[C@H](O)[C@@H](C)/C=C(C)/C=C/C/C(C)=C/CC1=NC(OC)=C(OC)C(O)=C1C,415.5740000000002,1.902784233384026,0.3922389642244622,4.348444231580801
CNP0345851.2,COC1=C2OCC3=CC=NC=C3C(=O)OC[C@]34[C@H](OC(=O)C(C)(C)OC(C)=O)[C@H](OC(=O)C(=C1)C=C2OC)[C@@H]1[C@@H](OC(C)=O)[C@@]32O[C@@]1(C)COC(=O)C1=CC=CN=C1/C=C\[C@@H](C)C(=O)O[C@@H]([C@H](OC(C)=O)[C@@H]4OC(C)=O)[C@]2(C)O,1103.0489999999998,1.2819143080540012,0.2500310237715321,8.067119116645829
CNP0071984.1,CC1(C)C=CC2=CC3=C(C=C2O1)N=C1C(C)(C)[C@@H]2C[C@@]45CCCN4C(=O)[C@]2(C[C@]13O)NC5=O,447.5350000000003,2.25949677420979,0.6399101208303124,6.420201181528529
CNP0495269.2,CCCCCCCCCCCCCCCCCCC(=O)O[C@@H](COC(=O)CCCCCCCCCCCCCCCCCCCCC(C)C)COC(=O)CCCCCCCCCCCCC(C)C,961.6359999999988,0.2552834693374268,0.0343271015739186,3.407661573283973
CNP0235975.2,CC#CC[C@@H](C)[C@H]1CC[C@@H]2[C@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@@H]3CC[C@@]21C,354.5780000000002,2.818567660161715,0.4778472928916844,4.449876968286919
CNP0351449.1,C/C=C(\C)C(=O)O[C@@H](C)[C@H]1CC[C@]2(O)[C@@H]3CC=C4C[C@@H](O[C@H]5C[C@H](OC)[C@@H](O[C@H]6C[C@H](OC)[C@@H](O[C@H]7C[C@@H](OC)[C@H](O[C@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@@H](C)O7)[C@@H](C)O6)[C@@H](C)O5)CC[C@]4(C)[C@H]3C[C@@H](O)[C@]12C,1027.2520000000002,2.141647369836593,0.0782176579932635,6.812530053291656
CNP0016657.2,CC(C)CN1C[C@@H]2C[C@@H](O)CN2C2(C1)CN(CC1=NC=CS1)C2,336.505,-0.8599070424794087,0.8920176646867602,4.367752746877814
CNP0416526.1,CCOC(=O)[C@@H]1CC2=C(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C(OC)=C3OC=C4C3=C2[C@@H](C1)C[C@H]1C(=O)NC[C@H]41,547.5570000000002,1.9851811204690564,0.3091414028871292,5.07511482046549
CNP0269305.7,C[C@H]1O[C@@H](OC2=CC=C(C3=CC(=O)C4=C(O)C=C(O[C@H]5O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]5O)C=C4O3)C=C2)[C@H](O)[C@H](O)[C@H]1O,578.5230000000004,1.6557636641051925,0.1674018572039598,4.566575589175913
CNP0100360.1,COC1=CC=C(CNC(=O)C[C@@H]2O[C@H](CNCC3=CC=CC=N3)[C@@H](O)[C@H]2O)C=C1,401.463,-0.6523320691669929,0.4803350467437648,3.3494843714545093
